trans_date_trans_time,merchant,category,amt,city,state,lat,long,city_pop,job,dob,trans_num,merch_lat,merch_long,is_fraud
11-02-2019 22:11,"""Jones, Sawayn and Romague""",misc_net,828.73,Alva,WY,44.6873,-104.4414,110,"""Administrator, local government""",16-05-1973,2564cc16d7050cb782b9856c0fcf3aaa,43.826015,-104.239668,1
11-02-2019 22:36,Hills-Witting,shopping_net,853.8,Alva,WY,44.6873,-104.4414,110,"""Administrator, local government""",16-05-1973,3fe342a6a6175d7bdb004dc3459701ee,44.062324,-103.879906,1
12-02-2019 00:01,Kilback LLC,grocery_pos,295.85,Alva,WY,44.6873,-104.4414,110,"""Administrator, local government""",16-05-1973,133e78d9bf083530dd770ee3c2da17c9,44.020015,-105.392134,1
12-02-2019 01:49,Bogisich Inc,grocery_pos,348.01,Lowell,OR,43.921,-122.7806,1420,Systems analyst,11-11-1965,6dd6c15689f40e8db2881c56e45868cf,44.202317,-122.900884,1
12-02-2019 02:14,"""Adams, Kovacek and Kuhlman""",grocery_net,16.73,Lowell,OR,43.921,-122.7806,1420,Systems analyst,11-11-1965,3366abea053c361df2e0e965854fa127,43.120671,-123.40541,1
12-02-2019 10:30,Padberg-Welch,grocery_pos,309.35,Lowell,OR,43.921,-122.7806,1420,Systems analyst,11-11-1965,6992dd36784c57d152c4e45588096584,43.793951,-123.617007,1
12-02-2019 16:02,Ernser-Lynch,food_dining,123.61,Alva,WY,44.6873,-104.4414,110,"""Administrator, local government""",16-05-1973,c5aa0494ac7edf0ce2e6c2b70a6ebca6,44.845781,-104.414629,1
12-02-2019 18:32,"""Stehr, Jewess and Schimmel""",misc_net,763.2,Lowell,OR,43.921,-122.7806,1420,Systems analyst,11-11-1965,b1392f26697177fd614c3ba876112e43,43.043863,-122.854471,1
12-02-2019 22:09,Schmitt Lt,misc_net,935.83,Alva,WY,44.6873,-104.4414,110,"""Administrator, local government""",16-05-1973,e7f476eac818cc95f2b3c4f13debc1d4,43.774893,-104.564982,1
12-02-2019 22:12,Pouros-Conroy,shopping_pos,912.51,Alva,WY,44.6873,-104.4414,110,"""Administrator, local government""",16-05-1973,983a7791414e40224c3e52b7d9da2c46,45.219679,-104.676706,1
12-02-2019 22:12,Schuppe LLC,entertainment,615.49,Lowell,OR,43.921,-122.7806,1420,Systems analyst,11-11-1965,fa546967d00f184de2e99e4df4c2be5e,43.28018,-122.063582,1
12-02-2019 23:02,Schmidt and Sons,shopping_net,1073.84,Lowell,OR,43.921,-122.7806,1420,Systems analyst,11-11-1965,0d7307f10a2a1ca7a7bed5c1e5c2d43d,43.10308,-123.429968,1
12-02-2019 23:20,Ankunding LLC,shopping_net,920.07,Lowell,OR,43.921,-122.7806,1420,Systems analyst,11-11-1965,5b6b641559bf97cbb1c68685b7460078,43.948308,-122.346761,1
12-02-2019 23:23,Schmitt Lt,misc_net,803.95,Lowell,OR,43.921,-122.7806,1420,Systems analyst,11-11-1965,b02812cb97a541a5b96241d89f200f0c,43.019291,-123.267731,1
12-02-2019 23:36,"""Osinski, Ledner and Leuschke""",grocery_pos,362.56,Lowell,OR,43.921,-122.7806,1420,Systems analyst,11-11-1965,2d3e4bbcbcd5a1570752ee4f679cfc7d,44.328304,-122.658093,1
12-02-2019 23:41,Denesik and Sons,shopping_pos,787.51,Lowell,OR,43.921,-122.7806,1420,Systems analyst,11-11-1965,3a9131d3f6398ba8ac5a1ed215f9a835,43.674503,-123.424749,1
13-02-2019 00:26,Kilback LLC,grocery_pos,297.37,Lowell,OR,43.921,-122.7806,1420,Systems analyst,11-11-1965,25a37b97afb72231c2b09db3e5f58fed,43.834392,-122.19793,1
13-02-2019 02:01,Miller-Hauck,grocery_pos,348.36,Lowell,OR,43.921,-122.7806,1420,Systems analyst,11-11-1965,aed3d8353d436878ae183ed36412812f,43.482349,-123.481414,1
13-02-2019 02:18,Bailey-Mo,grocery_pos,357.5,Lowell,OR,43.921,-122.7806,1420,Systems analyst,11-11-1965,94abf164948cf592db4faf9787940bd3,43.89829,-122.943875,1
13-02-2019 21:34,Morissette PLC,shopping_pos,833.74,Albuquerque,NM,35.0561,-106.5506,641349,Charity officer,24-01-1967,355a97f55655338730ec1cac942a7a6e,35.5078,-106.296518,1
13-02-2019 22:00,Leffler-Goldne,personal_care,20.25,Albuquerque,NM,35.0561,-106.5506,641349,Charity officer,24-01-1967,2746d37fb46e7744931f736d654ba26d,35.003639,-107.484173,1
13-02-2019 22:05,Bednar Group,misc_net,801.83,Albuquerque,NM,35.0561,-106.5506,641349,Charity officer,24-01-1967,13a2673e3ee35a781310c5d6381d855d,34.487789,-105.783679,1
13-02-2019 22:26,"""Welch, Rath and Koepp""",entertainment,695.53,Lowell,OR,43.921,-122.7806,1420,Systems analyst,11-11-1965,420ea4195937516e902f33f14835ae02,44.603272,-123.012746,1
13-02-2019 22:28,"""Zboncak, Rowe and Murazik""",shopping_net,1156.15,Albuquerque,NM,35.0561,-106.5506,641349,Charity officer,24-01-1967,c159c314f17eeb5f67202348de6bcbb0,34.625719,-106.546502,1
13-02-2019 22:41,"""Ruecker, Beer and Collie""",shopping_net,995.63,Albuquerque,NM,35.0561,-106.5506,641349,Charity officer,24-01-1967,b930a28f70406a263bb6c4b2a08cff7e,35.209581,-106.704058,1
13-02-2019 23:08,Morissette PLC,shopping_pos,875.17,Albuquerque,NM,35.0561,-106.5506,641349,Charity officer,24-01-1967,e3cdaf690e4b2e487527d46b83c8e10c,34.338973,-105.885555,1
13-02-2019 23:10,Kunze Inc,grocery_pos,321.17,Albuquerque,NM,35.0561,-106.5506,641349,Charity officer,24-01-1967,98397769da7e660aba939defe6af40c4,34.483199,-105.901154,1
13-02-2019 23:32,Smith-Stokes,misc_pos,51.02,Lowell,OR,43.921,-122.7806,1420,Systems analyst,11-11-1965,64a3ec24826eb8617c7896429103f34f,43.691838,-122.921076,1
13-02-2019 23:39,Volkman Lt,misc_net,664.64,Albuquerque,NM,35.0561,-106.5506,641349,Charity officer,24-01-1967,f95cabc14557b9d14609bc2ae4fb52e0,34.374677,-105.780368,1
14-02-2019 00:05,Miller-Hauck,grocery_pos,281.68,Albuquerque,NM,35.0561,-106.5506,641349,Charity officer,24-01-1967,886b3b256d2bebc38db53abe750b3387,34.071853,-107.032302,1
14-02-2019 01:12,Mraz-Herzog,gas_transport,9.72,Albuquerque,NM,35.0561,-106.5506,641349,Charity officer,24-01-1967,c0469b0103089e0043426fcbba1c7784,34.337435,-106.863773,1
14-02-2019 02:30,"""Schumm, Bauch and Ondrick""",grocery_pos,293.68,Albuquerque,NM,35.0561,-106.5506,641349,Charity officer,24-01-1967,9606a02b5e1f67b199efbaa7c1eeaa6f,34.446637,-106.429048,1
14-02-2019 22:30,Donnelly PLC,misc_net,749.92,Albuquerque,NM,35.0561,-106.5506,641349,Charity officer,24-01-1967,fbd7a11b9ecc6950fa495ad758354841,34.113082,-107.405093,1
16-02-2019 22:18,Turner and Sons,shopping_pos,871.27,Lamy,NM,35.4311,-105.9409,923,Public relations account executive,22-06-1964,2830c4bbcb7e88bdd2e371df93617b70,34.839465,-106.569735,1
16-02-2019 22:50,"""Terry, Johns and Bins""",misc_pos,51.66,Lamy,NM,35.4311,-105.9409,923,Public relations account executive,22-06-1964,00632d9cc6eee6bc795271901f850418,35.907743,-105.212285,1
17-02-2019 12:11,Stracke-Lemke,grocery_pos,340.18,Lamy,NM,35.4311,-105.9409,923,Public relations account executive,22-06-1964,e3b4c3f417a3c5b334049400bf92b089,36.14015,-106.119865,1
17-02-2019 21:41,Beier-Hyatt,shopping_pos,671.44,Lamy,NM,35.4311,-105.9409,923,Public relations account executive,22-06-1964,32e6a42c66603f54b51e70064bb0bfd4,36.411315,-105.841668,1
17-02-2019 23:19,Bogisich-Homenick,misc_net,806.03,Lamy,NM,35.4311,-105.9409,923,Public relations account executive,22-06-1964,9ec8d705c653156f4582ae40b3183dc8,35.933504,-106.014046,1
25-02-2019 00:34,Vandervort-Funk,grocery_pos,298.7,Hubbell,NE,40.0456,-97.4735,121,Set designer,04-04-1996,43a5746a8165b23bd2d6283f7265f2d8,39.94901,-96.703476,1
25-02-2019 00:57,"""Christiansen, Goyette and Schamberge""",gas_transport,10.44,Hubbell,NE,40.0456,-97.4735,121,Set designer,04-04-1996,fc4e9d84b88e44d4465245715677be3d,41.029483,-98.428136,1
25-02-2019 01:04,Kunze Inc,grocery_pos,300.27,Hubbell,NE,40.0456,-97.4735,121,Set designer,04-04-1996,c61ceef3958f2c40287b16333546c3bf,39.413321,-98.075579,1
25-02-2019 01:11,Wolf Inc,grocery_pos,299.49,Hubbell,NE,40.0456,-97.4735,121,Set designer,04-04-1996,d036afe677ad985b7bc2509e253f79e2,39.785211,-96.60896,1
25-02-2019 02:16,Berge LLC,gas_transport,9.21,Hubbell,NE,40.0456,-97.4735,121,Set designer,04-04-1996,dba24c469b4c30e90e3d4b4442268dc2,39.303936,-96.976292,1
25-02-2019 03:42,Kiehn-Emmerich,grocery_pos,285.81,Hubbell,NE,40.0456,-97.4735,121,Set designer,04-04-1996,b9f2addd3b2303ec26e44745a7a4e7ac,40.990782,-97.605382,1
25-02-2019 14:12,Larkin Lt,kids_pets,20.27,Hubbell,NE,40.0456,-97.4735,121,Set designer,04-04-1996,9489a2ebad87e7590cd5559e54ece80f,39.465551,-98.369363,1
25-02-2019 22:03,Cormier LLC,shopping_net,1165.94,Hubbell,NE,40.0456,-97.4735,121,Set designer,04-04-1996,24280e9bda7ebd633a90863516978f55,39.497113,-96.492329,1
25-02-2019 22:04,"""Langworth, Boehm and Gulgowski""",shopping_net,942.93,Hubbell,NE,40.0456,-97.4735,121,Set designer,04-04-1996,c506ec3c282524adcf5309dc9be3f8aa,40.562529,-97.87002,1
25-02-2019 22:25,Boyer PLC,shopping_net,1078.92,Hubbell,NE,40.0456,-97.4735,121,Set designer,04-04-1996,d20c04b08dc457176826da6b4db4bade,40.281654,-97.399513,1
25-02-2019 23:23,"""Champlin, Rolfson and Connelly""",travel,9.15,Hubbell,NE,40.0456,-97.4735,121,Set designer,04-04-1996,bec725bb7d909d073d0ae9547a3d0b2c,40.972924,-97.091445,1
25-02-2019 23:25,"""Little, Gutmann and Lynch""",shopping_net,996.11,Hubbell,NE,40.0456,-97.4735,121,Set designer,04-04-1996,ec490c2d00e00f70320a584a8fe6b2ec,40.540097,-96.514041,1
25-02-2019 23:38,Schmitt Lt,misc_net,659.33,Hubbell,NE,40.0456,-97.4735,121,Set designer,04-04-1996,26c8185461e9b39b84f32c548e56e817,40.411281,-98.44628,1
25-02-2019 23:38,Block-Hauck,travel,9.89,Hubbell,NE,40.0456,-97.4735,121,Set designer,04-04-1996,44ea2a8111e0399f6afe1a6fba09eecf,39.236317,-98.195775,1
25-02-2019 23:52,Cormier LLC,shopping_net,956.7,Hubbell,NE,40.0456,-97.4735,121,Set designer,04-04-1996,cc9823ce4c9002170636cee186783c90,40.069524,-98.054297,1
25-02-2019 23:53,Kunde-Sanfo,misc_net,741.78,Hubbell,NE,40.0456,-97.4735,121,Set designer,04-04-1996,7eac255cfc75ebe941eb86c5cad1a3cc,40.446029,-97.471297,1
26-02-2019 00:58,Ortiz Group,grocery_net,10.54,Hubbell,NE,40.0456,-97.4735,121,Set designer,04-04-1996,97568cfe296b1f11bfe4d34d80d0bf88,40.078922,-98.097347,1
26-02-2019 01:32,"""Schultz, Simonis and Little""",grocery_pos,307.7,Hubbell,NE,40.0456,-97.4735,121,Set designer,04-04-1996,5e77445bdeb5bd5f6b3e913ca1f17549,39.201694,-96.933869,1
26-02-2019 01:55,Goodwin-Nitzsche,grocery_pos,328.75,Hubbell,NE,40.0456,-97.4735,121,Set designer,04-04-1996,6080745aa4c3a54253f2711803e17b14,40.552089,-96.848354,1
01-03-2019 01:32,Marks Inc,gas_transport,13.17,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,17-02-1986,14b8331a59459499ea6fc0015aea4ae4,43.432352,-108.982476,1
01-03-2019 02:42,Cummings LLC,gas_transport,11.74,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,17-02-1986,ba2ebc05cdb94af457dc23f588413d25,42.656763,-109.86824,1
01-03-2019 23:06,Labadie LLC,personal_care,19.16,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,17-02-1986,e59cab77e36f552efdb0daa91b8e6683,42.084862,-109.537321,1
02-03-2019 22:10,Barrows PLC,shopping_pos,830.06,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,17-02-1986,3becc6c1b0902b23cc621512b5709568,42.739276,-107.975363,1
02-03-2019 22:10,"""Windler, Goodwin and Kovacek""",home,261.79,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,17-02-1986,a2549382981f0b230d3e7dde8d58a699,42.20423,-109.34123,1
02-03-2019 23:01,Douglas-White,entertainment,594.09,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,17-02-1986,e29fe2c9dee909dc9013fbdaa8684e7b,42.468523,-109.687147,1
02-03-2019 23:08,"""Turner, Ziemann and Lehne""",food_dining,130.08,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,17-02-1986,38b0924485d5eb7978ed2f2b04a1dc72,42.869714,-108.879962,1
02-03-2019 23:11,Parker-Kunde,personal_care,20.41,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,17-02-1986,293c908b5276ad02a86756e30f494a62,42.132393,-109.69482,1
02-03-2019 23:43,Berge-Hills,kids_pets,19.23,Fort Washakie,WY,43.0048,-108.8964,1645,Information systems manager,17-02-1986,2285e041091c98cf8d78dc8710814732,42.995377,-109.128294,1
04-03-2019 22:50,"""Moore, Dibbert and Koepp""",misc_net,626.15,Saint Louis,MO,38.6171,-90.4504,927396,Occupational hygienist,12-03-1960,f9bc73314869964a4c4dcd79ed0bd100,37.914098,-90.285022,1
04-03-2019 23:20,Macejkovic-Lesch,shopping_pos,950.42,Saint Louis,MO,38.6171,-90.4504,927396,Occupational hygienist,12-03-1960,7ed95ef2b3849ae6dcdb1514cd657706,38.136074,-91.201963,1
05-03-2019 00:20,Collier Inc,grocery_net,9.95,Saint Louis,MO,38.6171,-90.4504,927396,Occupational hygienist,12-03-1960,9399bb603f6c05021f25b6f3cd3a1245,37.774315,-90.437294,1
05-03-2019 16:30,Fisher-Schowalte,shopping_net,914.49,Saint Louis,MO,38.6171,-90.4504,927396,Occupational hygienist,12-03-1960,0e7cd3a082d4077821fe5c31119ab77d,38.662236,-90.250241,1
05-03-2019 22:00,Mohr-Baye,shopping_net,1209.7,Saint Louis,MO,38.6171,-90.4504,927396,Occupational hygienist,12-03-1960,f59084927d5f05f44bd5149c3c345ad8,38.526279,-90.26912,1
05-03-2019 22:31,Ruecker-Mayert,kids_pets,18.69,Saint Louis,MO,38.6171,-90.4504,927396,Occupational hygienist,12-03-1960,b0b9ae170864dbaadd7145900f5ac64a,38.094351,-89.451882,1
05-03-2019 23:07,Bailey-Mo,grocery_pos,292.07,Saint Louis,MO,38.6171,-90.4504,927396,Occupational hygienist,12-03-1960,8eff9049bb13e98e1564a5f3130fc911,38.558104,-89.516269,1
05-03-2019 23:49,McGlynn-Heathcote,misc_net,733.72,Saint Louis,MO,38.6171,-90.4504,927396,Occupational hygienist,12-03-1960,e7641e3582bfc7dba7957bf4e05c8305,38.564132,-90.515652,1
06-03-2019 00:30,Kemmer-Buckridge,misc_pos,7.52,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,18-11-1987,6b55b5fa3c643e4827453ac2f7845405,39.560756,-94.443252,1
06-03-2019 01:44,Boyer PLC,shopping_net,1039.27,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,18-11-1987,ed0ec42b1cd4dadda39afaf5d5676bc8,38.00688,-93.634885,1
06-03-2019 17:47,Wilkinson PLC,kids_pets,19.58,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,18-11-1987,a8374ba9917c5d553cc0a5162b5c6339,39.281459,-95.272647,1
06-03-2019 22:25,Dare-Gibson,health_fitness,20.63,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,18-11-1987,5da4eaf820946291e88f750bc83c5d6f,38.566084,-94.554631,1
06-03-2019 22:39,Bahringer-Streich,food_dining,118.06,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,18-11-1987,f2d1c2b586afd0a2d52c62385869f04f,39.816457,-94.222948,1
07-03-2019 00:30,Strosin-Cruickshank,grocery_pos,363.36,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,18-11-1987,adb311f6e7d3e34551da6344151c88e9,38.333238,-94.979839,1
07-03-2019 00:30,"""Roob, Conn and Tremblay""",shopping_pos,738.87,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,18-11-1987,551088ab1e9cdc898dc4823c593fe3bf,39.599601,-93.835232,1
07-03-2019 01:45,Schuppe-Schuppe,food_dining,120.36,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,18-11-1987,eca0cd39a5b76bbe9f28c96ccc5320a1,39.153754,-94.791654,1
07-03-2019 01:57,"""Gottlieb, Considine and Schultz""",shopping_net,981.21,Kansas City,MO,38.9621,-94.5959,545147,Counsellor,18-11-1987,6cfd0c049f5856daa0c9c4ec1752e574,38.935839,-93.943521,1
11-03-2019 00:34,Wolf Inc,grocery_pos,316.98,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,31-03-1985,047c47a172a3dcb1a225e8bf0f26951f,38.166467,-91.19346,1
11-03-2019 02:20,Barton Inc,grocery_pos,280.25,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,31-03-1985,30dfdf0b154e35b5253cd076cc26f399,38.876613,-89.844888,1
11-03-2019 08:16,Bogisich Inc,grocery_pos,285.62,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,31-03-1985,0f862cc28b65b4621ece7fa8ccbd16ec,37.946951,-90.530548,1
11-03-2019 23:03,"""Romaguera, Cruickshank and Greenholt""",shopping_net,826.45,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,31-03-1985,bf5dd98cd9c9a95571f402dbaabe4f97,38.369595,-90.519745,1
11-03-2019 23:17,"""Ruecker, Beer and Collie""",shopping_net,946.78,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,31-03-1985,3267676f9d25ab2d718f89ef654ddd3f,38.61619,-89.761764,1
11-03-2019 23:40,Sawayn PLC,shopping_pos,778.43,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,31-03-1985,dbf36cd0ad8e17dbca4ac04829183316,38.091935,-90.845828,1
12-03-2019 17:13,Mohr-Baye,shopping_net,933,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,31-03-1985,6385b5c43d0be7babfe3b17a958f9385,37.932265,-90.985545,1
12-03-2019 22:25,Nienow PLC,entertainment,535.49,Arnold,MO,38.4305,-90.387,35439,Land/geomatics surveyor,31-03-1985,cd7d541f2ee82c38e702f27f8d6ad77e,37.58985,-91.219988,1
14-03-2019 00:55,"""Rowe, Batz and Goodwin""",grocery_pos,272.15,Mesa,AZ,33.4317,-111.8469,478404,Landscape architect,08-11-1940,d6304c6b3f8ec0e06ae5420e66e8c65e,33.192118,-112.242884,1
14-03-2019 03:47,"""Stroman, Hudson and Erdman""",gas_transport,10.46,Mesa,AZ,33.4317,-111.8469,478404,Landscape architect,08-11-1940,a808831b2b170f0b1c331403573c4fea,33.965647,-111.677125,1
14-03-2019 14:59,Kiehn-Emmerich,grocery_pos,305.28,Mesa,AZ,33.4317,-111.8469,478404,Landscape architect,08-11-1940,4fe2dfe99fcd4826bd9e5e714a2fb7b2,32.540641,-112.713779,1
14-03-2019 22:38,Mohr-Baye,shopping_net,902.9,Mesa,AZ,33.4317,-111.8469,478404,Landscape architect,08-11-1940,0ba81adbb9e6eb9aa642df269f29a4c6,33.761519,-111.078275,1
14-03-2019 22:43,Kassulke PLC,shopping_net,951.95,Mesa,AZ,33.4317,-111.8469,478404,Landscape architect,08-11-1940,e81747409fb7b5e738c457e2654d3d5f,33.983716,-112.23348,1
14-03-2019 23:20,Hamill-Daugherty,misc_net,833.02,Mesa,AZ,33.4317,-111.8469,478404,Landscape architect,08-11-1940,380d20176a5c7394b925410bd8cd3f08,33.641108,-111.547395,1
14-03-2019 23:54,Kunze Inc,grocery_pos,315.44,Mesa,AZ,33.4317,-111.8469,478404,Landscape architect,08-11-1940,00504c7cdd153f08bd1f0ba7432a3972,33.805759,-112.218332,1
15-03-2019 01:07,Bailey-Mo,grocery_pos,355.37,Mesa,AZ,33.4317,-111.8469,478404,Landscape architect,08-11-1940,1b019527467b76c3a24f21bbe6171cdb,33.579355,-111.88588,1
15-03-2019 01:16,Cole PLC,grocery_pos,358.01,Daly City,CA,37.6787,-122.478,107941,"""Buyer, industrial""",04-10-1991,30e4bbf95dd0e988f6e446cb68e06826,38.028555,-121.606588,1
15-03-2019 01:32,"""Nitzsche, Kessler and Wol""",shopping_pos,858.92,Daly City,CA,37.6787,-122.478,107941,"""Buyer, industrial""",04-10-1991,205b919cf2d00022670b9db57e57ae9b,36.806604,-121.821534,1
15-03-2019 03:01,Gislason Group,misc_pos,9,Daly City,CA,37.6787,-122.478,107941,"""Buyer, industrial""",04-10-1991,e3d2742823755eb119e5e64d96254c29,36.889644,-121.648145,1
15-03-2019 10:14,McGlynn-Jaskolski,misc_pos,7.19,Daly City,CA,37.6787,-122.478,107941,"""Buyer, industrial""",04-10-1991,66bd6f3354d2ea9ad134c93b87cd5606,37.229158,-122.294453,1
15-03-2019 16:22,Kuhic Inc,grocery_pos,311.53,Lonetree,WY,41.0552,-110.1603,49,Research scientist (physical sciences),05-07-1981,f9140f2f1900ca7e35b604bba8a3d63b,41.268673,-110.092197,1
15-03-2019 22:08,"""Mosciski, Ziemann and Farrell""",shopping_net,956.38,Lonetree,WY,41.0552,-110.1603,49,Research scientist (physical sciences),05-07-1981,7fd052ffac9dd3f03631b11bae82f87d,41.224937,-109.321399,1
15-03-2019 22:30,Hills-Witting,shopping_net,934.88,Lonetree,WY,41.0552,-110.1603,49,Research scientist (physical sciences),05-07-1981,6500efcd8f3c05dd38c0242a76f394d0,41.246515,-110.452673,1
15-03-2019 22:35,"""Baumbach, Feeney and Mo""",shopping_net,951.58,Lonetree,WY,41.0552,-110.1603,49,Research scientist (physical sciences),05-07-1981,dc835c8a926bb813110881ced7cb9f61,40.057229,-109.76986,1
15-03-2019 22:44,Doyle Lt,grocery_pos,310.03,Lonetree,WY,41.0552,-110.1603,49,Research scientist (physical sciences),05-07-1981,08ff96a304f37d9235317bd3bba6e635,41.283249,-110.290484,1
15-03-2019 22:47,Kozey-Boehm,shopping_net,927.82,Lonetree,WY,41.0552,-110.1603,49,Research scientist (physical sciences),05-07-1981,7739edeab49738903cc0153c328d54c5,40.523849,-110.92838,1
15-03-2019 22:52,Terry-Huel,shopping_net,870.91,Mesa,AZ,33.4317,-111.8469,478404,Landscape architect,08-11-1940,4402be875f7c72a21f9e1b36143d40a7,32.775339,-110.871124,1
15-03-2019 22:54,Leffler-Goldne,personal_care,17.81,Daly City,CA,37.6787,-122.478,107941,"""Buyer, industrial""",04-10-1991,25e7ff63a957603100b07828de0dbedb,36.968567,-122.762153,1
15-03-2019 23:02,Heathcote LLC,shopping_net,1016.82,Lonetree,WY,41.0552,-110.1603,49,Research scientist (physical sciences),05-07-1981,e94f1b0d94e770c4bd650f46113fa928,41.721338,-109.350232,1
15-03-2019 23:48,Fisher Inc,shopping_net,973.5,Lonetree,WY,41.0552,-110.1603,49,Research scientist (physical sciences),05-07-1981,3edc09c735c8e390c1b264df9ff469fc,40.698682,-110.489824,1
15-03-2019 23:55,O'Connell-Ullrich,home,272.25,Daly City,CA,37.6787,-122.478,107941,"""Buyer, industrial""",04-10-1991,91ada6d0387dfc2b8a2a764b3782447f,38.05109,-123.033888,1
16-03-2019 00:04,Stark-Batz,entertainment,463.74,Daly City,CA,37.6787,-122.478,107941,"""Buyer, industrial""",04-10-1991,1608fb7fcf782fe6420dba21b5768a3f,38.408105,-122.911673,1
16-03-2019 00:15,Medhurst PLC,shopping_net,898.86,Daly City,CA,37.6787,-122.478,107941,"""Buyer, industrial""",04-10-1991,af3fb1146142638e17955fbb920f9ba8,38.482353,-122.684603,1
16-03-2019 00:40,Rempel Inc,shopping_net,1086.61,Napa,CA,38.4549,-122.2564,94014,Airline pilot,21-08-1985,5ead8f1c23eb4a41185d0b0f90a41a5e,38.009217,-122.483321,1
16-03-2019 00:45,Ledner-Pfannerstill,gas_transport,7.52,Lonetree,WY,41.0552,-110.1603,49,Research scientist (physical sciences),05-07-1981,251d78b718f0e5bada2ec1cfb408a5be,41.573646,-110.021844,1
16-03-2019 01:01,"""Baumbach, Hodkiewicz and Walsh""",shopping_pos,797.81,Daly City,CA,37.6787,-122.478,107941,"""Buyer, industrial""",04-10-1991,cbf814ad50bbe6152185cda765c65d45,37.862909,-123.102163,1
